G	P1D	P1L	P1Fs	P1Ts	P1DTs	P1Fit	P1Behav	P2D	P2L	P2Fs	P2Ts	P2DTs	P2Fit	P2Behav	CD	CL	CFs	CTs	CDTs	CFit	CBehav	Mod_D
12	10	179	80	99	5	1.0	3.125	6	123	55	68	5	1.0	3.125	11	162	72	90	5	3.0	9.375	5
12	12	167	74	93	5	1.0	3.125	10	166	74	92	5	1.0	3.125	6	120	54	66	5	2.0	6.25	3
12	12	167	74	93	5	1.0	3.125	10	166	74	92	5	1.0	3.125	14	213	94	119	5	3.0	9.375	5
12	15	190	85	105	5	1.0	3.125	6	123	55	68	5	1.0	3.125	12	165	72	93	5	2.0	6.25	5
12	10	152	71	81	5	0.0	0.0	6	126	56	70	5	1.0	3.125	10	153	71	82	5	1.0	3.125	5
12	10	152	71	81	5	0.0	0.0	6	123	54	69	5	1.0	3.125	6	118	52	66	5	4.0	12.5	4
12	6	123	55	68	5	1.0	3.125	6	123	55	68	5	1.0	3.125	6	124	57	67	5	3.0	9.375	5
12	10	155	70	85	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	118	54	64	5	3.0	9.375	4
12	10	152	71	81	5	0.0	0.0	6	123	55	68	5	1.0	3.125	10	173	81	92	5	1.0	3.125	6
12	10	152	71	81	5	0.0	0.0	6	123	55	68	5	1.0	3.125	6	102	45	57	5	3.0	9.375	1
12	10	166	74	92	5	1.0	3.125	7	136	60	76	5	1.0	3.125	10	161	72	89	5	4.0	12.5	4
12	7	145	64	81	5	1.0	3.125	14	211	91	120	5	1.0	3.125	7	143	63	80	5	2.0	6.25	4
12	7	145	64	81	5	1.0	3.125	14	211	91	120	5	1.0	3.125	14	213	92	121	5	2.0	6.25	5
12	12	218	94	124	5	1.0	3.125	12	167	74	93	5	1.0	3.125	12	219	93	126	5	3.0	9.375	4
12	12	218	94	124	5	1.0	3.125	12	167	74	93	5	1.0	3.125	12	166	75	91	5	2.0	6.25	5
12	12	167	74	93	5	1.0	3.125	6	123	55	68	5	1.0	3.125	6	107	48	59	5	11.0	34.375	2
12	10	158	71	87	5	1.0	3.125	7	142	63	79	5	1.0	3.125	10	156	70	86	5	2.0	6.25	4
12	10	158	71	87	5	1.0	3.125	7	142	63	79	5	1.0	3.125	7	144	64	80	5	2.0	6.25	4
12	14	211	91	120	5	1.0	3.125	9	237	106	131	5	2.0	6.25	6	122	55	67	5	2.0	6.25	5
12	6	133	58	75	5	1.0	3.125	10	152	71	81	5	0.0	0.0	6	134	58	76	5	2.0	6.25	4
12	6	133	58	75	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	151	71	80	5	4.0	12.5	4
12	7	175	79	96	5	1.0	3.125	6	123	55	68	5	1.0	3.125	7	114	52	62	5	9.0	28.125	2
12	10	166	74	92	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	168	75	93	5	2.0	6.25	5
12	7	145	64	81	5	1.0	3.125	10	158	71	87	5	1.0	3.125	7	153	67	86	5	2.0	6.25	5
12	7	145	64	81	5	1.0	3.125	10	158	71	87	5	1.0	3.125	10	150	68	82	5	4.0	12.5	4
12	6	128	58	70	5	1.0	3.125	7	142	62	80	5	1.0	3.125	7	110	47	63	5	5.0	15.625	2
12	6	128	58	70	5	1.0	3.125	7	175	79	96	5	1.0	3.125	6	108	48	60	5	3.0	9.375	3
12	6	128	58	70	5	1.0	3.125	7	175	79	96	5	1.0	3.125	7	195	89	106	5	2.0	6.25	5
12	7	145	64	81	5	1.0	3.125	7	142	62	80	5	1.0	3.125	6	67	31	36	5	12.0	37.5	2
12	13	207	92	115	5	1.0	3.125	14	211	91	120	5	1.0	3.125	14	217	93	124	5	2.0	6.25	5
12	10	158	71	87	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	157	71	86	5	2.0	6.25	5
12	10	152	71	81	5	0.0	0.0	6	128	58	70	5	1.0	3.125	6	129	58	71	5	2.0	6.25	5
12	10	155	70	85	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	146	68	78	5	1.0	3.125	3
12	6	121	55	66	5	1.0	3.125	6	123	55	68	5	1.0	3.125	2	6	2	4	3	12.0	37.5	1
12	6	123	55	68	5	1.0	3.125	10	179	80	99	5	1.0	3.125	10	181	80	101	5	5.0	15.625	5
12	8	232	105	127	5	1.0	3.125	12	209	92	117	5	2.0	6.25	8	231	104	127	5	3.0	9.375	4
12	8	232	105	127	5	1.0	3.125	12	209	92	117	5	2.0	6.25	12	210	93	117	5	4.0	12.5	5
12	6	121	55	66	5	1.0	3.125	7	142	62	80	5	1.0	3.125	7	142	62	80	5	2.0	6.25	5
12	6	128	58	70	5	1.0	3.125	10	179	80	99	5	1.0	3.125	7	142	64	78	5	2.0	6.25	5
12	6	126	56	70	5	1.0	3.125	9	202	88	114	5	1.0	3.125	6	127	56	71	5	2.0	6.25	5
12	6	126	56	70	5	1.0	3.125	9	202	88	114	5	1.0	3.125	9	201	88	113	5	4.0	12.5	5
12	10	152	71	81	5	0.0	0.0	9	237	106	131	5	2.0	6.25	10	148	68	80	5	1.0	3.125	3
12	10	166	74	92	5	1.0	3.125	10	158	71	87	5	1.0	3.125	10	166	74	92	5	3.0	9.375	5
12	12	167	74	93	5	1.0	3.125	10	158	71	87	5	1.0	3.125	12	174	74	100	5	7.0	21.875	3
12	6	123	55	68	5	1.0	3.125	6	126	56	70	5	1.0	3.125	7	129	58	71	5	3.0	9.375	5
12	6	123	55	68	5	1.0	3.125	6	126	56	70	5	1.0	3.125	6	120	53	67	5	3.0	9.375	3
12	12	218	94	124	5	1.0	3.125	7	141	61	80	5	1.0	3.125	6	128	56	72	5	2.0	6.25	6
12	6	126	56	70	5	1.0	3.125	10	155	70	85	5	1.0	3.125	6	128	57	71	5	3.0	9.375	5
12	10	152	71	81	5	0.0	0.0	6	126	56	70	5	1.0	3.125	10	154	71	83	5	3.0	9.375	5
12	10	152	71	81	5	0.0	0.0	6	126	56	70	5	1.0	3.125	6	124	56	68	5	3.0	9.375	5
12	6	128	58	70	5	1.0	3.125	6	126	56	70	5	1.0	3.125	6	125	56	69	5	2.0	6.25	5
12	14	191	82	109	5	1.0	3.125	7	175	79	96	5	1.0	3.125	7	184	82	102	5	2.0	6.25	5
12	10	152	71	81	5	0.0	0.0	10	166	74	92	5	1.0	3.125	10	183	82	101	5	4.0	12.5	3
12	14	211	91	120	5	1.0	3.125	6	123	54	69	5	1.0	3.125	14	229	100	129	5	2.0	6.25	5
12	14	211	91	120	5	1.0	3.125	6	123	54	69	5	1.0	3.125	6	105	45	60	5	4.0	12.5	2
12	10	152	71	81	5	0.0	0.0	6	133	58	75	5	1.0	3.125	6	59	27	32	5	5.0	15.625	1
12	10	152	71	81	5	0.0	0.0	6	133	58	75	5	1.0	3.125	14	226	102	124	5	3.0	9.375	5
12	10	160	73	87	5	1.0	3.125	6	134	59	75	5	1.0	3.125	6	127	56	71	5	2.0	6.25	4
12	6	126	56	70	5	1.0	3.125	10	152	71	81	5	0.0	0.0	7	127	57	70	5	3.0	9.375	6
12	6	126	56	70	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	151	70	81	5	2.0	6.25	4
12	10	155	70	85	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	185	83	102	5	3.0	9.375	4
12	7	156	69	87	5	1.0	3.125	10	179	80	99	5	1.0	3.125	10	173	77	96	5	2.0	6.25	3
12	7	142	63	79	5	1.0	3.125	6	134	59	75	5	1.0	3.125	7	175	76	99	5	9.0	28.125	2
12	7	142	63	79	5	1.0	3.125	6	134	59	75	5	1.0	3.125	6	101	46	55	5	7.0	21.875	2
12	15	190	85	105	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	164	73	91	5	3.0	9.375	4
12	6	133	58	75	5	1.0	3.125	10	159	72	87	5	1.0	3.125	10	125	56	69	5	8.0	25.0	1
12	10	160	73	87	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	161	73	88	5	2.0	6.25	5
12	10	160	73	87	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	165	74	91	5	3.0	9.375	5
12	6	128	58	70	5	1.0	3.125	9	237	106	131	5	2.0	6.25	6	118	53	65	5	5.0	15.625	3
12	6	128	58	70	5	1.0	3.125	9	237	106	131	5	2.0	6.25	9	247	111	136	5	4.0	12.5	4
12	10	166	74	92	5	1.0	3.125	13	207	92	115	5	1.0	3.125	10	143	65	78	5	2.0	6.25	3
12	10	166	74	92	5	1.0	3.125	13	207	92	115	5	1.0	3.125	13	230	101	129	5	2.0	6.25	4
12	14	191	82	109	5	1.0	3.125	10	158	71	87	5	1.0	3.125	10	157	71	86	5	3.0	9.375	5
12	7	156	69	87	5	1.0	3.125	10	152	71	81	5	0.0	0.0	7	163	72	91	5	2.0	6.25	5
12	7	156	69	87	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	145	68	77	5	4.0	12.5	4
12	11	155	72	83	5	0.0	0.0	7	142	63	79	5	1.0	3.125	7	142	63	79	5	2.0	6.25	5
12	6	121	55	66	5	1.0	3.125	10	181	80	101	5	1.0	3.125	6	121	55	66	5	5.0	15.625	5
12	6	128	58	70	5	1.0	3.125	8	232	105	127	5	1.0	3.125	8	231	105	126	5	2.0	6.25	8
12	6	121	55	66	5	1.0	3.125	8	232	105	127	5	1.0	3.125	9	152	70	82	5	4.0	12.5	5
12	6	121	55	66	5	1.0	3.125	8	232	105	127	5	1.0	3.125	8	201	90	111	5	2.0	6.25	4
12	7	142	62	80	5	1.0	3.125	10	179	80	99	5	1.0	3.125	7	139	61	78	5	2.0	6.25	6
12	7	142	62	80	5	1.0	3.125	10	179	80	99	5	1.0	3.125	10	182	81	101	5	3.0	9.375	5
12	10	166	74	92	5	1.0	3.125	13	207	92	115	5	1.0	3.125	13	207	92	115	5	2.0	6.25	5
12	7	136	60	76	5	1.0	3.125	6	121	55	66	5	1.0	3.125	7	138	61	77	5	4.0	12.5	5
12	7	136	60	76	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	119	54	65	5	2.0	6.25	4
12	10	154	69	85	5	2.0	6.25	10	179	80	99	5	1.0	3.125	10	154	69	85	5	3.0	9.375	5
12	12	167	74	93	5	1.0	3.125	9	237	106	131	5	2.0	6.25	12	161	71	90	5	4.0	12.5	3
12	7	145	64	81	5	1.0	3.125	6	124	54	70	5	1.0	3.125	7	138	61	77	5	2.0	6.25	6
12	7	145	64	81	5	1.0	3.125	6	124	54	70	5	1.0	3.125	6	131	57	74	5	4.0	12.5	5
12	10	154	69	85	5	2.0	6.25	10	179	80	99	5	1.0	3.125	10	151	68	83	5	3.0	9.375	4
12	10	160	73	87	5	1.0	3.125	7	145	64	81	5	1.0	3.125	10	141	66	75	5	2.0	6.25	3
12	10	166	74	92	5	1.0	3.125	7	136	60	76	5	1.0	3.125	6	135	59	76	5	7.0	21.875	5
12	6	130	59	71	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	125	58	67	5	3.0	9.375	3
12	10	181	80	101	5	1.0	3.125	15	190	85	105	5	1.0	3.125	15	171	75	96	5	4.0	12.5	3
12	10	166	74	92	5	1.0	3.125	9	237	106	131	5	2.0	6.25	9	235	105	130	5	4.0	12.5	4
12	12	209	92	117	5	2.0	6.25	9	202	88	114	5	1.0	3.125	12	208	90	118	5	5.0	15.625	4
12	6	126	56	70	5	1.0	3.125	6	123	55	68	5	1.0	3.125	6	124	54	70	5	3.0	9.375	4
12	14	211	91	120	5	1.0	3.125	9	237	106	131	5	2.0	6.25	9	229	103	126	5	3.0	9.375	4
12	6	121	55	66	5	1.0	3.125	6	134	59	75	5	1.0	3.125	5	90	40	50	5	8.0	25.0	2
12	6	121	55	66	5	1.0	3.125	6	134	59	75	5	1.0	3.125	9	165	74	91	5	2.0	6.25	5
12	10	160	73	87	5	1.0	3.125	12	218	94	124	5	1.0	3.125	12	211	92	119	5	2.0	6.25	4
12	14	211	91	120	5	1.0	3.125	7	136	60	76	5	1.0	3.125	14	190	81	109	5	3.0	9.375	1
12	6	134	59	75	5	1.0	3.125	7	145	64	81	5	1.0	3.125	7	137	61	76	5	4.0	12.5	4
12	6	133	58	75	5	1.0	3.125	6	124	54	70	5	1.0	3.125	7	152	64	88	5	2.0	6.25	5
12	6	133	58	75	5	1.0	3.125	6	124	54	70	5	1.0	3.125	6	105	48	57	5	4.0	12.5	4
12	6	121	55	66	5	1.0	3.125	14	211	91	120	5	1.0	3.125	6	125	56	69	5	3.0	9.375	5
12	7	141	61	80	5	1.0	3.125	6	134	60	74	5	1.0	3.125	6	67	30	37	5	7.0	21.875	1
12	10	166	74	92	5	1.0	3.125	6	123	54	69	5	1.0	3.125	10	144	65	79	5	2.0	6.25	2
12	6	123	55	68	5	1.0	3.125	6	123	55	68	5	1.0	3.125	6	98	45	53	5	4.0	12.5	3
12	6	130	59	71	5	1.0	3.125	6	123	55	68	5	1.0	3.125	7	146	65	81	5	4.0	12.5	5
12	6	130	59	71	5	1.0	3.125	6	123	55	68	5	1.0	3.125	6	107	49	58	5	5.0	15.625	4
12	7	136	60	76	5	1.0	3.125	6	124	54	70	5	1.0	3.125	6	125	54	71	5	4.0	12.5	5
12	7	175	79	96	5	1.0	3.125	10	181	80	101	5	1.0	3.125	7	144	64	80	5	5.0	15.625	2
12	9	237	106	131	5	2.0	6.25	14	191	82	109	5	1.0	3.125	14	190	82	108	5	2.0	6.25	7
12	7	175	79	96	5	1.0	3.125	9	237	106	131	5	2.0	6.25	6	110	50	60	5	5.0	15.625	3
12	6	123	55	68	5	1.0	3.125	10	170	76	94	5	1.0	3.125	6	111	49	62	5	3.0	9.375	3
12	6	123	55	68	5	1.0	3.125	10	170	76	94	5	1.0	3.125	10	182	82	100	5	3.0	9.375	5
12	7	156	69	87	5	1.0	3.125	7	142	63	79	5	1.0	3.125	7	154	68	86	5	2.0	6.25	4
12	6	124	54	70	5	1.0	3.125	7	145	64	81	5	1.0	3.125	6	123	54	69	5	2.0	6.25	5
12	10	152	71	81	5	0.0	0.0	6	126	56	70	5	1.0	3.125	10	152	71	81	5	2.0	6.25	5
12	10	152	71	81	5	0.0	0.0	6	126	56	70	5	1.0	3.125	6	126	56	70	5	3.0	9.375	5
12	11	155	72	83	5	0.0	0.0	14	211	91	120	5	1.0	3.125	17	360	160	200	5	2.0	6.25	4
12	11	155	72	83	5	0.0	0.0	14	211	91	120	5	1.0	3.125	2	6	3	3	2	16.0	50.0	1
12	6	126	56	70	5	1.0	3.125	10	166	74	92	5	1.0	3.125	8	146	64	82	5	2.0	6.25	5
12	6	133	58	75	5	1.0	3.125	7	145	64	81	5	1.0	3.125	7	134	60	74	5	5.0	15.625	3
12	10	170	76	94	5	1.0	3.125	6	124	54	70	5	1.0	3.125	10	152	67	85	5	3.0	9.375	2
12	10	170	76	94	5	1.0	3.125	6	124	54	70	5	1.0	3.125	9	142	63	79	5	2.0	6.25	6
12	6	121	55	66	5	1.0	3.125	13	207	92	115	5	1.0	3.125	6	120	54	66	5	4.0	12.5	4
12	15	190	85	105	5	1.0	3.125	10	181	80	101	5	1.0	3.125	15	181	82	99	5	2.0	6.25	5
12	15	190	85	105	5	1.0	3.125	10	181	80	101	5	1.0	3.125	10	190	83	107	5	3.0	9.375	5
12	12	209	92	117	5	2.0	6.25	7	142	63	79	5	1.0	3.125	7	141	63	78	5	2.0	6.25	7
12	6	121	55	66	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	95	43	52	5	6.0	18.75	2
12	6	121	55	66	5	1.0	3.125	6	121	55	66	5	1.0	3.125	8	147	67	80	5	4.0	12.5	5
12	12	218	94	124	5	1.0	3.125	10	152	71	81	5	0.0	0.0	14	367	164	203	5	2.0	6.25	5
12	12	218	94	124	5	1.0	3.125	10	152	71	81	5	0.0	0.0	1	3	1	2	1	10.0	31.25	1
12	6	123	55	68	5	1.0	3.125	6	126	56	70	5	1.0	3.125	6	124	55	69	5	2.0	6.25	5
12	6	123	55	68	5	1.0	3.125	6	126	56	70	5	1.0	3.125	6	125	56	69	5	3.0	9.375	5
13	10	152	71	81	5	0.0	0.0	14	183	81	102	5	1.0	3.125	14	188	83	105	5	3.0	9.375	5
13	10	153	71	82	5	0.0	0.0	6	133	58	75	5	1.0	3.125	10	146	68	78	5	3.0	9.375	4
13	10	153	71	82	5	0.0	0.0	6	133	58	75	5	1.0	3.125	6	140	61	79	5	2.0	6.25	4
13	6	123	54	69	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	154	73	81	5	3.0	9.375	5
13	10	154	72	82	5	0.0	0.0	6	121	55	66	5	1.0	3.125	10	152	72	80	5	4.0	12.5	5
13	6	126	56	70	5	1.0	3.125	10	153	71	82	5	0.0	0.0	6	118	51	67	5	6.0	18.75	3
13	6	126	56	70	5	1.0	3.125	10	153	71	82	5	0.0	0.0	10	161	76	85	5	4.0	12.5	3
13	6	129	58	71	5	0.0	0.0	15	190	85	105	5	1.0	3.125	1	4	1	3	3	10.0	31.25	1
13	10	158	74	84	5	0.0	0.0	6	129	58	71	5	0.0	0.0	6	128	58	70	5	1.0	3.125	5
13	6	120	54	66	5	1.0	3.125	14	183	81	102	5	1.0	3.125	8	129	58	71	5	3.0	9.375	5
13	6	120	54	66	5	1.0	3.125	14	183	81	102	5	1.0	3.125	14	174	77	97	5	3.0	9.375	3
13	6	120	54	66	5	1.0	3.125	9	132	63	69	5	0.0	0.0	6	119	53	66	5	2.0	6.25	3
13	6	120	54	66	5	1.0	3.125	6	134	59	75	5	1.0	3.125	6	120	54	66	5	3.0	9.375	5
13	6	120	54	66	5	1.0	3.125	6	134	59	75	5	1.0	3.125	6	134	59	75	5	4.0	12.5	3
13	6	123	54	69	5	1.0	3.125	10	158	72	86	5	1.0	3.125	10	156	71	85	5	2.0	6.25	5
13	7	142	63	79	5	1.0	3.125	6	122	53	69	5	1.0	3.125	7	144	63	81	5	4.0	12.5	5
13	7	142	63	79	5	1.0	3.125	6	122	53	69	5	1.0	3.125	6	120	53	67	5	3.0	9.375	5
13	6	129	58	71	5	0.0	0.0	6	129	58	71	5	0.0	0.0	6	129	58	71	5	1.0	3.125	5
13	6	129	58	71	5	0.0	0.0	6	129	58	71	5	0.0	0.0	6	129	58	71	5	3.0	9.375	5
13	9	132	63	69	5	0.0	0.0	9	234	106	128	5	1.0	3.125	9	139	65	74	5	1.0	3.125	4
13	9	132	63	69	5	0.0	0.0	9	234	106	128	5	1.0	3.125	9	227	104	123	5	6.0	18.75	6
13	10	180	81	99	5	1.0	3.125	10	151	71	80	5	0.0	0.0	10	186	85	101	5	3.0	9.375	4
13	7	144	64	80	5	1.0	3.125	10	152	71	81	5	0.0	0.0	8	163	74	89	5	2.0	6.25	6
13	7	144	64	80	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	133	61	72	5	1.0	3.125	3
13	10	158	72	86	5	1.0	3.125	14	183	81	102	5	1.0	3.125	14	184	81	103	5	2.0	6.25	5
13	8	135	63	72	5	0.0	0.0	10	169	76	93	5	1.0	3.125	8	136	63	73	5	1.0	3.125	5
13	6	126	56	70	5	1.0	3.125	6	126	56	70	5	1.0	3.125	6	118	53	65	5	3.0	9.375	4
13	8	135	63	72	5	0.0	0.0	6	134	59	75	5	1.0	3.125	8	135	63	72	5	1.0	3.125	5
13	8	135	63	72	5	0.0	0.0	6	134	59	75	5	1.0	3.125	6	134	59	75	5	3.0	9.375	5
13	10	171	80	91	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	172	80	92	5	3.0	9.375	5
13	8	232	105	127	5	1.0	3.125	10	154	72	82	5	0.0	0.0	8	232	105	127	5	2.0	6.25	5
13	8	232	105	127	5	1.0	3.125	10	154	72	82	5	0.0	0.0	10	154	72	82	5	1.0	3.125	5
13	6	123	54	69	5	1.0	3.125	8	135	63	72	5	0.0	0.0	6	116	52	64	5	2.0	6.25	4
13	6	121	55	66	5	1.0	3.125	10	166	74	92	5	1.0	3.125	6	64	30	34	5	5.0	15.625	2
13	11	155	72	83	5	0.0	0.0	10	170	76	94	5	1.0	3.125	11	154	72	82	5	4.0	12.5	5
13	10	152	71	81	5	0.0	0.0	11	155	72	83	5	0.0	0.0	10	188	87	101	5	1.0	3.125	5
13	6	123	54	69	5	1.0	3.125	10	161	72	89	5	1.0	3.125	6	121	54	67	5	3.0	9.375	5
13	10	180	81	99	5	1.0	3.125	10	151	71	80	5	0.0	0.0	6	64	30	34	5	5.0	15.625	2
13	10	180	81	99	5	1.0	3.125	10	151	71	80	5	0.0	0.0	12	267	122	145	5	2.0	6.25	4
13	10	181	80	101	5	1.0	3.125	7	126	55	71	5	1.0	3.125	10	173	77	96	5	4.0	12.5	4
13	6	120	54	66	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	162	72	90	5	4.0	12.5	4
13	10	154	72	82	5	0.0	0.0	6	123	55	68	5	1.0	3.125	6	120	54	66	5	3.0	9.375	4
13	6	123	55	68	5	1.0	3.125	10	161	72	89	5	1.0	3.125	7	131	60	71	5	3.0	9.375	5
13	11	155	72	83	5	0.0	0.0	6	121	55	66	5	1.0	3.125	6	109	49	60	5	3.0	9.375	3
13	10	170	76	94	5	1.0	3.125	9	132	63	69	5	0.0	0.0	10	186	82	104	5	3.0	9.375	4
13	10	170	76	94	5	1.0	3.125	9	132	63	69	5	0.0	0.0	9	116	57	59	5	1.0	3.125	3
13	11	155	72	83	5	0.0	0.0	11	155	72	83	5	0.0	0.0	11	156	71	85	5	3.0	9.375	4
13	8	232	105	127	5	1.0	3.125	6	129	58	71	5	0.0	0.0	6	132	59	73	5	1.0	3.125	5
13	7	126	55	71	5	1.0	3.125	8	135	63	72	5	0.0	0.0	7	131	58	73	5	4.0	12.5	3
13	7	126	55	71	5	1.0	3.125	8	135	63	72	5	0.0	0.0	8	130	60	70	5	8.0	25.0	3
13	9	234	106	128	5	1.0	3.125	10	180	81	99	5	1.0	3.125	10	179	81	98	5	2.0	6.25	5
13	10	153	71	82	5	0.0	0.0	10	153	71	82	5	0.0	0.0	10	152	71	81	5	3.0	9.375	5
13	13	201	90	111	5	1.0	3.125	6	121	55	66	5	1.0	3.125	13	200	90	110	5	2.0	6.25	4
13	13	201	90	111	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	122	55	67	5	2.0	6.25	5
13	11	155	72	83	5	0.0	0.0	6	124	54	70	5	1.0	3.125	11	174	78	96	5	4.0	12.5	5
13	10	158	72	86	5	1.0	3.125	7	144	64	80	5	1.0	3.125	7	149	66	83	5	2.0	6.25	5
13	10	180	81	99	5	1.0	3.125	6	123	55	68	5	1.0	3.125	9	153	68	85	5	2.0	6.25	4
13	10	180	81	99	5	1.0	3.125	6	123	55	68	5	1.0	3.125	11	150	68	82	5	3.0	9.375	5
13	6	123	54	69	5	1.0	3.125	9	132	63	69	5	0.0	0.0	9	133	60	73	5	2.0	6.25	4
13	6	120	54	66	5	1.0	3.125	6	129	58	71	5	0.0	0.0	6	128	56	72	5	5.0	15.625	4
13	6	120	54	66	5	1.0	3.125	6	129	58	71	5	0.0	0.0	6	121	56	65	5	2.0	6.25	4
13	10	154	72	82	5	0.0	0.0	7	126	55	71	5	1.0	3.125	10	146	69	77	5	1.0	3.125	4
13	6	121	55	66	5	1.0	3.125	8	232	105	127	5	1.0	3.125	6	123	55	68	5	2.0	6.25	5
13	6	121	55	66	5	1.0	3.125	8	232	105	127	5	1.0	3.125	8	230	105	125	5	3.0	9.375	5
13	6	121	55	66	5	1.0	3.125	7	142	63	79	5	1.0	3.125	7	135	61	74	5	2.0	6.25	5
13	10	148	68	80	5	1.0	3.125	10	154	72	82	5	0.0	0.0	6	107	51	56	5	4.0	12.5	3
13	13	332	148	184	5	1.0	3.125	11	155	72	83	5	0.0	0.0	11	150	69	81	5	3.0	9.375	3
13	10	153	71	82	5	0.0	0.0	10	158	74	84	5	0.0	0.0	10	158	74	84	5	1.0	3.125	5
13	10	171	80	91	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	152	72	80	5	3.0	9.375	5
13	6	134	59	75	5	1.0	3.125	6	133	58	75	5	1.0	3.125	6	118	52	66	5	3.0	9.375	3
13	8	135	63	72	5	0.0	0.0	10	170	76	94	5	1.0	3.125	10	149	66	83	5	5.0	15.625	3
13	10	153	71	82	5	0.0	0.0	10	170	76	94	5	1.0	3.125	10	154	71	83	5	3.0	9.375	5
13	10	152	71	81	5	0.0	0.0	10	158	72	86	5	1.0	3.125	12	240	112	128	5	4.0	12.5	5
13	10	152	71	81	5	0.0	0.0	10	158	72	86	5	1.0	3.125	6	70	31	39	5	8.0	25.0	3
13	6	120	54	66	5	1.0	3.125	6	121	55	66	5	1.0	3.125	6	61	28	33	5	5.0	15.625	2
13	6	120	54	66	5	1.0	3.125	6	121	55	66	5	1.0	3.125	9	180	81	99	5	2.0	6.25	5
13	7	138	60	78	5	1.0	3.125	10	166	74	92	5	1.0	3.125	10	155	70	85	5	4.0	12.5	3
13	13	201	90	111	5	1.0	3.125	14	183	81	102	5	1.0	3.125	14	183	81	102	5	2.0	6.25	6
13	6	120	54	66	5	1.0	3.125	10	151	71	80	5	0.0	0.0	10	120	56	64	5	4.0	12.5	2
13	10	152	71	81	5	0.0	0.0	10	151	71	80	5	0.0	0.0	10	143	68	75	5	2.0	6.25	4
13	6	133	58	75	5	1.0	3.125	14	183	81	102	5	1.0	3.125	6	107	48	59	5	4.0	12.5	3
13	11	155	72	83	5	0.0	0.0	6	121	55	66	5	1.0	3.125	5	90	40	50	5	6.0	18.75	2
13	10	180	81	99	5	1.0	3.125	6	120	54	66	5	1.0	3.125	6	120	54	66	5	4.0	12.5	5
13	10	152	71	81	5	0.0	0.0	10	152	71	81	5	0.0	0.0	10	172	79	93	5	1.0	3.125	5
13	9	234	106	128	5	1.0	3.125	8	135	63	72	5	0.0	0.0	9	231	104	127	5	2.0	6.25	6
13	6	120	54	66	5	1.0	3.125	7	144	64	80	5	1.0	3.125	6	121	54	67	5	4.0	12.5	3
13	6	120	54	66	5	1.0	3.125	7	144	64	80	5	1.0	3.125	7	143	64	79	5	3.0	9.375	7
13	11	155	72	83	5	0.0	0.0	10	151	71	80	5	0.0	0.0	6	108	51	57	5	5.0	15.625	3
13	11	155	72	83	5	0.0	0.0	10	151	71	80	5	0.0	0.0	13	198	92	106	5	1.0	3.125	5
13	6	120	54	66	5	1.0	3.125	7	142	63	79	5	1.0	3.125	6	120	54	66	5	2.0	6.25	5
13	9	234	106	128	5	1.0	3.125	6	129	58	71	5	0.0	0.0	9	236	108	128	5	2.0	6.25	8
13	9	234	106	128	5	1.0	3.125	6	129	58	71	5	0.0	0.0	6	127	56	71	5	4.0	12.5	4
13	10	169	76	93	5	1.0	3.125	10	152	71	81	5	0.0	0.0	10	133	61	72	5	2.0	6.25	3
13	6	134	59	75	5	1.0	3.125	8	135	63	72	5	0.0	0.0	6	130	57	73	5	2.0	6.25	4
13	6	134	59	75	5	1.0	3.125	8	135	63	72	5	0.0	0.0	8	139	65	74	5	1.0	3.125	5
13	10	151	71	80	5	0.0	0.0	14	183	81	102	5	1.0	3.125	10	170	79	91	5	1.0	3.125	5
13	10	151	71	80	5	0.0	0.0	14	183	81	102	5	1.0	3.125	14	164	73	91	5	4.0	12.5	3
13	7	144	64	80	5	1.0	3.125	6	124	54	70	5	1.0	3.125	6	71	32	39	5	5.0	15.625	2
13	10	158	74	84	5	0.0	0.0	15	190	85	105	5	1.0	3.125	10	157	72	85	5	4.0	12.5	4
13	11	155	72	83	5	0.0	0.0	10	181	80	101	5	1.0	3.125	11	133	61	72	5	2.0	6.25	2
13	9	132	63	69	5	0.0	0.0	10	166	74	92	5	1.0	3.125	9	131	61	70	5	1.0	3.125	4
13	9	234	106	128	5	1.0	3.125	11	155	72	83	5	0.0	0.0	9	226	103	123	5	3.0	9.375	4
