Generation	ProgID	Fitness	BScore	SatCount	NodeCount	Similarity%	Waste%	Depth	Length	Functions	Terminals	DTerminals	ModD
41	17264786	0.0	0.0	0.5	9	85.37005163511188	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	79.69018932874354	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	79.51807228915662	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	79.69018932874354	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	79.34595524956971	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	69.19104991394148	92.5754060324826	15	431	202	229	5	20
50	12269987	0.0	0.0	0.5	9	100.0	93.07359307359307	17	462	222	240	5	13
49	26000741	0.0	0.0	0.5	9	99.35064935064936	93.04347826086956	17	460	221	239	5	5
48	33015521	0.0	0.0	0.5	9	95.88744588744589	92.85714285714286	17	448	215	233	5	5
47	24600030	0.0	0.0	0.5	9	95.67099567099568	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	94.37229437229438	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	94.37229437229438	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	94.15584415584416	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	94.15584415584416	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	94.15584415584416	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	93.5064935064935	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	92.85714285714286	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	92.42424242424242	92.7927927927928	17	444	213	231	5	20
50	29689591	0.0	0.0	0.5	9	100.0	94.31616341030195	17	563	264	299	5	12
49	23333185	0.0	0.0	0.5	9	99.46902654867257	94.33628318584071	17	565	265	300	5	15
48	19624980	0.0	0.0	0.5	9	96.44760213143873	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	95.91474245115454	94.2133815551537	17	553	259	294	5	20
50	4999735	0.0	0.0	0.5	9	100.0	94.32624113475178	17	564	265	299	5	17
49	23333185	0.0	0.0	0.5	9	99.29203539823008	94.33628318584071	17	565	265	300	5	15
48	19624980	0.0	0.0	0.5	9	96.80851063829788	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	95.74468085106383	94.2133815551537	17	553	259	294	5	20
50	10258960	0.0	0.0	0.5	9	100.0	92.05955334987593	17	403	193	210	5	11
49	11722055	0.0	0.0	0.5	9	99.0074441687345	92.03980099502488	17	402	193	209	5	11
48	24490290	0.0	0.0	0.5	9	98.01488833746899	91.97994987468672	17	399	192	207	5	11
47	4398493	0.0	0.0	0.5	9	96.33251833740832	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	95.37712895377129	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	93.96135265700482	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	86.96629213483146	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	86.96629213483146	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	86.48648648648648	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	86.48648648648648	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	86.48648648648648	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	86.00451467268623	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	85.32731376975168	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	84.68468468468468	92.7927927927928	17	444	213	231	5	20
50	19677587	0.0	0.0	0.5	9	100.0	92.1760391198044	17	409	195	214	5	8
49	31893536	0.0	0.0	0.5	9	98.7864077669903	92.23300970873787	17	412	197	215	5	12
48	1392667	0.0	0.0	0.5	9	98.53658536585365	92.19512195121952	17	410	196	214	5	20
50	8736201	0.0	0.0	0.5	9	100.0	92.25181598062953	17	413	199	214	5	5
49	19917564	0.0	0.0	0.5	9	98.78934624697337	92.19512195121952	17	410	197	213	5	15
48	17207040	0.0	0.0	0.5	9	97.57869249394673	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	97.3365617433414	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	96.85230024213075	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	96.61835748792271	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	89.43820224719101	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	89.43820224719101	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	88.96396396396396	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	88.96396396396396	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	88.96396396396396	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	88.48758465011286	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	87.81038374717834	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	87.16216216216216	92.7927927927928	17	444	213	231	5	20
50	28698153	0.0	0.0	0.5	9	100.0	93.7007874015748	17	508	244	264	5	7
49	5731194	0.0	0.0	0.5	9	99.21259842519686	93.68836291913215	17	507	242	265	5	20
50	18462894	0.0	0.0	0.5	9	100.0	93.50912778904666	17	493	233	260	5	12
49	20485874	0.0	0.0	0.5	9	99.19028340080972	93.52226720647774	17	494	235	259	5	12
48	20951638	0.0	0.0	0.5	9	98.39034205231388	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	97.79559118236473	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	94.32048681541582	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	94.32048681541582	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	92.2920892494929	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	91.68356997971603	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	91.07505070993915	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	90.46653144016227	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	89.8580121703854	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	89.04665314401623	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	88.43813387423936	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	87.2210953346856	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	80.52738336713996	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	79.3103448275862	92.7927927927928	17	444	213	231	5	20
50	28036615	2.0	6.25	0.5625	9	100.0	95.17374517374517	17	518	246	272	5	3
49	2231947	0.0	0.0	0.5	9	86.88811188811188	94.4055944055944	17	572	272	300	5	11
48	16113904	0.0	0.0	0.5	9	86.36363636363636	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	84.6551724137931	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	84.40207972270363	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	83.93782383419689	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	83.68055555555556	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	82.64758497316636	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	79.15057915057915	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	78.57142857142857	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	78.18532818532819	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	71.81467181467181	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	71.81467181467181	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	71.23552123552123	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	71.23552123552123	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	59.65250965250966	92.5754060324826	15	431	202	229	5	20
50	6500473	0.0	0.0	0.5	9	100.0	93.66336633663367	17	505	236	269	5	0
49	26092663	0.0	0.0	0.5	9	100.0	93.66336633663367	17	505	236	269	5	20
50	229936	0.0	0.0	0.5	9	100.0	93.26315789473684	17	475	226	249	5	5
49	9190498	0.0	0.0	0.5	9	92.89940828402366	93.68836291913215	17	507	243	264	5	11
48	30533386	0.0	0.0	0.5	9	92.50493096646942	93.68836291913215	17	507	243	264	5	8
47	19425177	0.0	0.0	0.5	9	92.27722772277228	93.66336633663367	17	505	242	263	5	5
46	11605581	0.0	0.0	0.5	9	85.05263157894737	92.7765237020316	17	443	212	231	5	10
45	8786515	0.0	0.0	0.5	9	85.05263157894737	92.80898876404494	17	445	213	232	5	5
44	32190111	0.0	0.0	0.5	9	84.42105263157896	92.80898876404494	17	445	213	232	5	20
50	5789117	0.0	0.0	0.5	9	100.0	94.10681399631676	17	543	256	287	5	8
49	14420783	0.0	0.0	0.5	9	93.37016574585635	93.73776908023484	17	511	239	272	5	20
50	23396348	0.0	0.0	0.5	9	100.0	93.75	17	512	245	267	5	9
49	9190498	0.0	0.0	0.5	9	98.4375	93.68836291913215	17	507	243	264	5	11
48	30533386	0.0	0.0	0.5	9	98.046875	93.68836291913215	17	507	243	264	5	8
47	19425177	0.0	0.0	0.5	9	97.4609375	93.66336633663367	17	505	242	263	5	5
46	11605581	0.0	0.0	0.5	9	85.3515625	92.7765237020316	17	443	212	231	5	10
45	8786515	0.0	0.0	0.5	9	85.15625	92.80898876404494	17	445	213	232	5	5
44	32190111	0.0	0.0	0.5	9	84.5703125	92.80898876404494	17	445	213	232	5	20
50	31594983	0.0	0.0	0.5	9	100.0	93.4156378600823	16	486	227	259	5	13
49	10655503	0.0	0.0	0.5	9	98.37067209775967	93.48268839103869	16	491	229	262	5	13
48	14252665	0.0	0.0	0.5	9	93.50912778904666	93.50912778904666	17	493	229	264	5	13
47	25027138	0.0	0.0	0.5	9	92.38683127572016	93.37474120082815	17	483	226	257	5	12
46	5849096	0.0	0.0	0.5	9	92.18106995884774	93.4020618556701	17	485	227	258	5	13
45	1904280	0.0	0.0	0.5	9	87.79527559055119	93.7007874015748	17	508	237	271	5	8
44	32290388	0.0	0.0	0.5	9	87.20472440944881	93.7007874015748	17	508	237	271	5	3
43	1392284	0.0	0.0	0.5	9	86.328125	93.75	17	512	240	272	5	13
42	24320815	0.0	0.0	0.5	9	87.15415019762845	93.67588932806325	17	506	238	268	5	13
41	17045421	0.0	0.0	0.5	9	86.90476190476191	93.65079365079364	17	504	237	267	5	11
40	1504335	0.0	0.0	0.5	9	86.45418326693228	93.62549800796812	17	502	235	267	5	13
39	16664142	0.0	0.0	0.5	9	86.02794411177645	93.6127744510978	17	501	235	266	5	12
38	33172286	0.0	0.0	0.5	9	85.22954091816366	93.6127744510978	17	501	237	264	5	13
37	13261376	0.0	0.0	0.5	9	87.86008230452676	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	81.6872427983539	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	80.45267489711934	92.7927927927928	17	444	213	231	5	20
50	27591834	2.0	6.25	0.5625	10	100.0	85.86387434554975	12	191	89	102	5	4
49	28305203	0.0	0.0	0.5	9	34.00402414486921	93.56136820925553	17	497	236	261	5	0
48	20951638	0.0	0.0	0.5	9	34.00402414486921	93.56136820925553	17	497	236	261	5	14
47	29379590	0.0	0.0	0.5	9	33.86773547094188	93.5871743486974	17	499	237	262	5	13
46	1023560	0.0	0.0	0.5	9	35.281837160751564	93.31941544885177	17	479	227	252	5	12
45	28841125	0.0	0.0	0.5	9	34.917355371900825	93.38842975206612	17	484	227	257	5	6
44	4884983	0.0	0.0	0.5	9	33.26359832635983	93.30543933054393	17	478	223	255	5	5
43	14182629	0.0	0.0	0.5	9	32.70440251572327	93.29140461215934	17	477	223	254	5	14
42	5022475	0.0	0.0	0.5	9	32.8421052631579	93.26315789473684	17	475	223	252	5	10
41	23029	0.0	0.0	0.5	9	32.70440251572327	93.29140461215934	17	477	225	252	5	13
40	12116679	0.0	0.0	0.5	9	32.773109243697476	93.27731092436974	17	476	225	251	5	9
39	11355025	0.0	0.0	0.5	9	32.91139240506329	93.24894514767934	17	474	225	249	5	10
38	7525605	0.0	0.0	0.5	9	31.742738589211616	93.3609958506224	17	482	229	253	5	11
37	13261376	0.0	0.0	0.5	9	31.941544885177453	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	34.151785714285715	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	33.108108108108105	92.7927927927928	17	444	213	231	5	20
50	13712942	0.0	0.0	0.5	9	100.0	94.25493716337523	17	557	261	296	5	0
49	19624980	0.0	0.0	0.5	9	100.0	94.25493716337523	17	557	261	296	5	11
48	15075934	0.0	0.0	0.5	9	98.92280071813285	94.2133815551537	17	553	259	294	5	20
50	21588354	0.0	0.0	0.5	9	100.0	92.82511210762333	17	446	215	231	5	0
49	307272	0.0	0.0	0.5	9	100.0	92.82511210762333	17	446	215	231	5	7
48	26771829	0.0	0.0	0.5	9	99.55257270693512	92.84116331096197	17	447	216	231	5	4
47	24600030	0.0	0.0	0.5	9	97.32142857142857	92.85714285714286	17	448	215	233	5	11
46	8038902	0.0	0.0	0.5	9	96.41255605381166	92.7765237020316	17	443	212	231	5	0
45	29984942	0.0	0.0	0.5	9	96.41255605381166	92.7765237020316	17	443	212	231	5	7
44	17892731	0.0	0.0	0.5	9	96.18834080717488	92.7927927927928	17	444	213	231	5	0
43	8498575	0.0	0.0	0.5	9	96.18834080717488	92.7927927927928	17	444	213	231	5	0
42	19427002	0.0	0.0	0.5	9	96.18834080717488	92.7927927927928	17	444	213	231	5	11
41	27646656	0.0	0.0	0.5	9	95.51569506726457	92.7765237020316	17	443	213	230	5	13
40	30969189	0.0	0.0	0.5	9	94.84304932735425	92.7765237020316	17	443	213	230	5	13
39	17960685	0.0	0.0	0.5	9	94.39461883408072	92.7927927927928	17	444	213	231	5	20
50	11407862	0.0	0.0	0.5	9	100.0	93.33333333333333	17	480	223	257	5	8
49	26092663	0.0	0.0	0.5	9	94.65346534653465	93.66336633663367	17	505	236	269	5	20
50	1917264	2.0	6.25	0.4375	11	100.0	95.04424778761062	17	565	265	300	5	5
49	23333185	0.0	0.0	0.5	9	99.46902654867257	94.33628318584071	17	565	265	300	5	15
48	19624980	0.0	0.0	0.5	9	96.10619469026548	94.25493716337523	17	557	261	296	5	11
47	15075934	0.0	0.0	0.5	9	95.04424778761062	94.2133815551537	17	553	259	294	5	20
50	11215786	0.0	0.0	0.5	9	100.0	94.25493716337523	17	557	261	296	5	5
49	19624980	0.0	0.0	0.5	9	99.46140035906643	94.25493716337523	17	557	261	296	5	11
48	15075934	0.0	0.0	0.5	9	98.38420107719928	94.2133815551537	17	553	259	294	5	20
50	28479511	0.0	0.0	0.5	9	100.0	93.65079365079364	17	504	242	262	5	16
49	11580336	0.0	0.0	0.5	9	99.21104536489152	93.68836291913215	17	507	243	264	5	20
50	1183826	0.0	0.0	0.5	9	100.0	93.20594479830149	17	471	222	249	5	9
49	13656236	0.0	0.0	0.5	9	99.15074309978769	93.16239316239316	17	468	221	247	5	8
48	28185536	0.0	0.0	0.5	9	91.88118811881189	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	91.88118811881189	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	91.15913555992141	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	87.6425855513308	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	87.04761904761905	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	87.38049713193116	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	87.18929254302104	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	86.84719535783366	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	85.24590163934425	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	84.6938775510204	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	85.07157464212679	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	84.31771894093686	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	74.73460721868365	92.5754060324826	15	431	202	229	5	20
50	32340109	0.0	0.0	0.5	9	100.0	93.37474120082815	16	483	233	250	5	13
49	9190498	0.0	0.0	0.5	9	94.67455621301775	93.68836291913215	17	507	243	264	5	11
48	30533386	0.0	0.0	0.5	9	94.28007889546352	93.68836291913215	17	507	243	264	5	8
47	19425177	0.0	0.0	0.5	9	94.05940594059405	93.66336633663367	17	505	242	263	5	5
46	11605581	0.0	0.0	0.5	9	85.5072463768116	92.7765237020316	17	443	212	231	5	10
45	8786515	0.0	0.0	0.5	9	85.30020703933747	92.80898876404494	17	445	213	232	5	5
44	32190111	0.0	0.0	0.5	9	84.67908902691511	92.80898876404494	17	445	213	232	5	20
50	25537123	0.0	0.0	0.5	9	100.0	92.07920792079209	17	404	194	210	5	0
49	24117485	0.0	0.0	0.5	9	100.0	92.07920792079209	17	404	194	210	5	13
48	17207040	0.0	0.0	0.5	9	98.77149877149877	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	98.0440097799511	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	97.08029197080292	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	96.37681159420289	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	89.21348314606742	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	89.21348314606742	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	88.73873873873875	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	88.26185101580135	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	87.58465011286681	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	86.93693693693693	92.7927927927928	17	444	213	231	5	20
50	7696990	0.0	0.0	0.5	9	100.0	94.43478260869566	17	575	273	302	5	13
49	2231947	0.0	0.0	0.5	9	99.30434782608695	94.4055944055944	17	572	272	300	5	11
48	16113904	0.0	0.0	0.5	9	98.78260869565217	94.4055944055944	17	572	272	300	5	9
47	3243394	0.0	0.0	0.5	9	97.41379310344827	94.48275862068965	17	580	276	304	5	12
46	13071634	0.0	0.0	0.5	9	97.4003466204506	94.45407279029463	17	577	275	302	5	13
45	19170579	0.0	0.0	0.5	9	96.89119170984456	94.47322970639033	17	579	276	303	5	12
44	17416013	0.0	0.0	0.5	9	96.70138888888889	94.44444444444444	17	576	275	301	5	5
43	842868	0.0	0.0	0.5	9	93.3913043478261	94.27549194991055	17	559	266	293	5	9
42	28909973	0.0	0.0	0.5	9	84.34782608695653	93.68836291913215	17	507	241	266	5	8
41	9293807	0.0	0.0	0.5	9	83.82608695652173	93.75	17	512	244	268	5	8
40	17264786	0.0	0.0	0.5	9	83.47826086956522	93.81044487427465	17	517	246	271	5	11
39	7916459	0.0	0.0	0.5	9	77.73913043478261	93.44262295081968	15	488	231	257	5	9
38	5602395	0.0	0.0	0.5	9	77.73913043478261	93.46938775510203	15	490	231	259	5	12
37	31225742	0.0	0.0	0.5	9	77.21739130434783	93.4560327198364	15	489	231	258	5	9
36	17740413	0.0	0.0	0.5	9	77.21739130434783	93.48268839103869	15	491	231	260	5	8
35	9066661	0.0	0.0	0.5	9	66.78260869565219	92.5754060324826	15	431	202	229	5	20
50	10986134	0.0	0.0	0.5	9	100.0	93.63817097415506	17	503	239	264	5	9
49	4950007	0.0	0.0	0.5	9	99.2094861660079	93.67588932806325	17	506	240	266	5	5
48	28185536	0.0	0.0	0.5	9	98.61386138613861	93.66336633663367	17	505	240	265	5	0
47	28148178	0.0	0.0	0.5	9	98.61386138613861	93.66336633663367	17	505	240	265	5	13
46	16032673	0.0	0.0	0.5	9	97.24950884086444	93.71316306483301	17	509	242	267	5	9
45	29548296	0.0	0.0	0.5	9	93.5361216730038	93.91634980988593	17	526	250	276	5	12
44	33147961	0.0	0.0	0.5	9	92.95238095238095	93.9047619047619	17	525	250	275	5	14
43	31996673	0.0	0.0	0.5	9	92.73422562141491	93.88145315487571	17	523	249	274	5	9
42	21963694	0.0	0.0	0.5	9	92.54302103250478	93.88145315487571	17	523	249	274	5	9
41	17264786	0.0	0.0	0.5	9	92.26305609284333	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	88.27037773359841	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	88.07157057654076	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	88.27037773359841	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	87.8727634194831	93.48268839103869	15	491	231	260	5	8
36	9066661	0.0	0.0	0.5	9	75.54671968190854	92.5754060324826	15	431	202	229	5	20
50	27479601	0.0	0.0	0.5	9	100.0	81.17647058823529	12	170	82	88	5	6
49	24117485	0.0	0.0	0.5	9	41.336633663366335	92.07920792079209	17	404	194	210	5	13
48	17207040	0.0	0.0	0.5	9	41.03194103194103	92.13759213759214	17	407	195	212	5	14
47	4398493	0.0	0.0	0.5	9	40.831295843520785	92.1760391198044	17	409	196	213	5	8
46	21397885	0.0	0.0	0.5	9	40.14598540145985	92.21411192214111	17	411	196	215	5	15
45	746976	0.0	0.0	0.5	9	39.85507246376812	92.27053140096618	17	414	197	217	5	8
44	17972289	0.0	0.0	0.5	9	37.07865168539326	92.80898876404494	17	445	213	232	5	0
43	16906758	0.0	0.0	0.5	9	37.07865168539326	92.80898876404494	17	445	213	232	5	9
42	17892731	0.0	0.0	0.5	9	37.16216216216216	92.7927927927928	17	444	213	231	5	0
41	8498575	0.0	0.0	0.5	9	37.16216216216216	92.7927927927928	17	444	213	231	5	0
40	19427002	0.0	0.0	0.5	9	37.16216216216216	92.7927927927928	17	444	213	231	5	11
39	27646656	0.0	0.0	0.5	9	36.56884875846501	92.7765237020316	17	443	213	230	5	13
38	30969189	0.0	0.0	0.5	9	36.56884875846501	92.7765237020316	17	443	213	230	5	13
37	17960685	0.0	0.0	0.5	9	36.486486486486484	92.7927927927928	17	444	213	231	5	20
50	6464516	0.0	0.0	0.5	9	100.0	93.48268839103869	16	491	229	262	5	0
49	10655503	0.0	0.0	0.5	9	100.0	93.48268839103869	16	491	229	262	5	13
48	14252665	0.0	0.0	0.5	9	95.131845841785	93.50912778904666	17	493	229	264	5	13
47	25027138	0.0	0.0	0.5	9	93.07535641547861	93.37474120082815	17	483	226	257	5	12
46	5849096	0.0	0.0	0.5	9	92.87169042769857	93.4020618556701	17	485	227	258	5	13
45	1904280	0.0	0.0	0.5	9	89.37007874015748	93.7007874015748	17	508	237	271	5	8
44	32290388	0.0	0.0	0.5	9	88.77952755905511	93.7007874015748	17	508	237	271	5	3
43	1392284	0.0	0.0	0.5	9	87.890625	93.75	17	512	240	272	5	13
42	24320815	0.0	0.0	0.5	9	87.35177865612648	93.67588932806325	17	506	238	268	5	13
41	17045421	0.0	0.0	0.5	9	87.10317460317461	93.65079365079364	17	504	237	267	5	11
40	1504335	0.0	0.0	0.5	9	86.65338645418326	93.62549800796812	17	502	235	267	5	13
39	16664142	0.0	0.0	0.5	9	86.22754491017965	93.6127744510978	17	501	235	266	5	12
38	33172286	0.0	0.0	0.5	9	85.42914171656687	93.6127744510978	17	501	237	264	5	13
37	13261376	0.0	0.0	0.5	9	87.16904276985743	93.31941544885177	17	479	227	252	5	9
36	21406487	0.0	0.0	0.5	9	81.05906313645622	92.85714285714286	17	448	214	234	5	11
35	17960685	0.0	0.0	0.5	9	79.83706720977597	92.7927927927928	17	444	213	231	5	20
50	33435896	0.0	0.0	0.5	9	100.0	93.60000000000001	17	500	238	262	5	11
49	8119824	0.0	0.0	0.5	9	90.69343065693431	94.16058394160584	17	548	261	287	5	0
48	10545623	0.0	0.0	0.5	9	90.69343065693431	94.16058394160584	17	548	261	287	5	12
47	11346824	0.0	0.0	0.5	9	90.1639344262295	94.1712204007286	17	549	261	288	5	0
46	27874776	0.0	0.0	0.5	9	90.1639344262295	94.1712204007286	17	549	261	288	5	10
45	17416013	0.0	0.0	0.5	9	85.41666666666666	94.44444444444444	17	576	275	301	5	5
44	842868	0.0	0.0	0.5	9	84.43649373881932	94.27549194991055	17	559	266	293	5	9
43	28909973	0.0	0.0	0.5	9	92.70216962524654	93.68836291913215	17	507	241	266	5	8
42	9293807	0.0	0.0	0.5	9	91.2109375	93.75	17	512	244	268	5	8
41	17264786	0.0	0.0	0.5	9	89.94197292069632	93.81044487427465	17	517	246	271	5	11
40	7916459	0.0	0.0	0.5	9	86.4	93.44262295081968	15	488	231	257	5	9
39	5602395	0.0	0.0	0.5	9	86.4	93.46938775510203	15	490	231	259	5	12
38	31225742	0.0	0.0	0.5	9	85.8	93.4560327198364	15	489	231	258	5	9
37	17740413	0.0	0.0	0.5	9	85.8	93.48268839103869	15	491	231	260	5	8
