G	P1PT	P1SC	P1NC	P2PT	P2SC	P2NC	CPT	CSC	CNC
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.375	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	7.0	0.40625	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.5625	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	6.0	0.53125	8
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	8
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	8
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	7.0	0.5625	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.53125	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	7.0	0.5625	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.5	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	4.0	0.46875	6
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
48	10.0	0.5	9	10.0	0.5	9	7.0	0.5	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.53125	10
48	10.0	0.5	9	10.0	0.5	9	7.0	0.34375	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.4375	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
48	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	11
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
48	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	8
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	7.0	0.5625	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	7.0	0.53125	8
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	11.0	0.59375	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.5	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.4375	12
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.40625	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	8.0	0.4375	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	9.0	0.46875	10
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.53125	11
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
49	10.0	0.5	9	10.0	0.5	9	10.0	0.5	9
